id,Time (ns),"Sensor 1 WE , (V)","Sensor 1 AE, (V)","Sensor 2 WE, (V)","Sensor 2 AE, (V)","Sensor 3 WE, (V) ","Sensor 3 AE, (V)","Sensor 4 WE, (V) ","Sensor 4 AE, (V)",
0,948.5,0.080687227,0.039618943,2.095633421,1.253665932,5.381055386,3.274916077,5.791878448,3.274916077,
1,955.4,0.080773214,0.039664966,3.071896123,1.484244059,5.028781656,2.620351046,5.667755803,2.620351046,
0,956,0.080791528,0.039667995,2.130825069,1.262635741,5.466720135,3.285795,6.311783846,3.285795,
1,962.1,0.080816435,0.039681082,2.77194272,1.439093954,4.972798777,2.584193864,5.63085491,2.584193864,
0,962.6,0.08084494,0.03968824,2.833214257,1.481653056,4.473133942,2.749257685,5.697560343,2.749257685,
1,963.6,0.080919924,0.039736275,2.924134886,1.526072602,4.167947376,2.493276161,5.351548189,2.493276161,
0,967,0.08094464,0.039745168,2.208145246,0.992699095,4.945819746,3.039286153,6.059626337,3.039286153,
1,968,0.080990685,0.039775837,2.290794728,1.158010285,4.297895526,2.625844592,5.280445296,2.625844592,
0,969.1,0.081002719,0.039779641,1.800668994,0.849354938,5.288229328,3.162667429,5.957898773,3.162667429,
1,972.1,0.081082304,0.039780208,2.134209382,0.837525953,5.312297281,3.263247439,5.886605053,3.263247439,
0,972.4,0.08112018,0.039799174,2.544713735,1.329702618,5.039071252,2.769998137,5.737558198,2.769998137,
1,973,0.08112365,0.039800909,2.648238886,1.522424664,4.891224355,3.134794605,6.070772478,3.134794605,
0,974.7,0.081167103,0.039829843,2.449202312,1.429841461,5.129850168,3.042487352,5.635389276,3.042487352,
1,975.3,0.081223478,0.039876912,2.58516399,1.171971653,5.251913516,3.141924631,6.293622362,3.141924631,
0,976.5,0.081264917,0.039890505,2.390717889,1.004109113,4.920319464,3.09024906,6.194139129,3.09024906,
1,977.6,0.081282784,0.039901411,2.726646964,1.598056888,5.251633082,3.08716057,5.806245492,3.08716057,
0,978.4,0.081346033,0.039912951,2.759355936,1.620568929,5.043070832,3.28737418,5.932357146,3.28737418,
1,978.9,0.08137286,0.039917046,2.797983878,1.413608774,5.176605171,2.93285419,5.486521539,2.93285419,
0,979.6,0.081416052,0.039934244,2.163776324,1.144624318,4.789286434,2.679609252,5.322229573,2.679609252,
1,980.1,0.081473602,0.03997643,2.591404698,1.068982322,5.440002724,2.982309799,5.559472742,2.982309799,
0,981,0.08151797,0.039992653,2.38426434,1.454493116,5.287705968,2.964691308,6.222242959,2.964691308,
1,982.6,0.081552868,0.039998612,1.981867889,1.130845641,4.807751317,2.966907906,5.682483746,2.966907906,
0,982.8,0.081603139,0.04002689,2.159091489,1.301378054,4.702569173,3.048132695,5.645702647,3.048132695,
1,982.8,0.081763191,0.040048015,2.33402716,1.424101141,4.303024081,2.517723208,5.689756156,2.517723208,
0,984.5,0.081828294,0.040070025,3.133699905,1.620452056,4.99974688,2.75677844,5.764958994,2.75677844,
1,984.7,0.081866251,0.04008244,1.9929597,0.940295029,5.30028906,2.836761835,5.744188537,2.836761835,
0,987.6,0.081911958,0.040119089,2.240200095,1.223735852,4.316373596,2.564171156,5.287701724,2.564171156,
1,988,0.081975976,0.040155667,2.842047801,1.497794301,4.735903265,3.065640245,6.101600715,3.065640245,
0,988.4,0.082084984,0.040235592,2.309126858,1.185785876,4.987705543,2.765971625,5.60745498,2.765971625,
1,993.2,0.082141988,0.04027133,1.723165292,0.897321891,5.540398088,3.101452827,5.88490497,3.101452827,
0,994.7,0.082191069,0.040277141,2.646645074,1.495628895,5.422688796,3.047971636,5.960951607,3.047971636,
1,995,0.082231815,0.040292595,2.269035846,1.152281145,5.273472842,2.92411098,6.014754937,2.92411098,
0,995.4,0.082305717,0.040361116,2.028526463,1.023871305,4.749115684,2.969760496,5.490256175,2.969760496,
1,995.5,0.082311502,0.040363641,2.886546535,1.440293861,4.792084507,2.547671378,5.366322056,2.547671378,
0,997.1,0.082351616,0.040387756,2.149697024,0.832908285,5.052831859,3.148159494,5.872037946,3.148159494,
1,997.5,0.082360601,0.040387861,2.465706164,0.966435842,5.622013174,3.28679841,6.214905756,3.28679841,
0,998.9,0.082364172,0.040391421,1.964944786,0.982197994,5.578498935,3.201329362,5.766784001,3.201329362,
1,1000,0.082474988,0.040445092,2.357237871,1.305593593,4.717457946,3.066331737,5.792000054,3.066331737,
0,1000.8,0.082501382,0.040451003,2.108234464,0.890084801,4.583020661,2.91065592,5.963311103,2.91065592,
1,1002,0.08258464,0.040519276,2.492311716,1.258450392,4.789954407,2.931782575,5.424302989,2.931782575,
0,1004.2,0.082634729,0.040519671,2.92510895,1.640608932,4.867881754,2.697057711,5.708320226,2.697057711,
1,1004.5,0.082709021,0.040569981,1.900380549,0.902746799,5.175246118,3.248015494,5.743323907,3.248015494,
0,1004.8,0.082769994,0.04059211,3.140699788,1.531133304,4.9877392,3.234370323,5.823727752,3.234370323,
1,1006.3,0.082839435,0.040613926,2.344600133,1.390968421,5.044446365,3.079235623,5.755982533,3.079235623,
0,1008.1,0.082876288,0.040627261,3.026028105,1.558731509,4.422625647,2.71587745,5.863122884,2.71587745,
1,1009.2,0.082882719,0.040632303,2.777499778,1.616854243,4.754464418,2.516244029,5.134817413,2.516244029,
0,1012.2,0.082916035,0.040636607,2.703009608,1.370434483,5.382875244,3.245041488,6.516465032,3.245041488,
1,1012.5,0.082965554,0.040645394,2.846077409,1.545970743,5.273362749,3.145603719,5.853984062,3.145603719,
0,1014,0.082977879,0.040654668,2.310294571,1.44749,5.074170982,2.76999672,5.250434947,2.76999672,
1,1015.2,0.083038583,0.040697812,2.062839901,1.124484251,4.176931538,2.517879193,5.31148126,2.517879193,
0,1015.8,0.083079154,0.040703475,2.919514256,1.291704944,5.264091649,3.0342343,6.02578238,3.0342343,
1,1016.4,0.083174583,0.040782286,2.235097011,1.394054305,5.052450636,3.183580616,6.114856756,3.183580616,
0,1016.6,0.083208847,0.040804896,2.70033908,1.174061721,5.214665582,3.008249182,5.587755103,3.008249182,
1,1016.6,0.083280255,0.040815946,2.175855533,1.177267438,4.940015295,2.510350358,5.144235277,2.510350358,
0,1020.3,0.083318952,0.040853077,2.965823062,1.474709037,4.381023184,2.702716579,5.476248608,2.702716579,
1,1020.3,0.083380014,0.040911732,1.83405844,0.90256114,4.993893184,3.168855033,5.936831839,3.168855033,
0,1020.9,0.083460703,0.040957303,2.885929865,1.643622835,5.242431392,2.886138962,5.393632264,2.886138962,
1,1021.2,0.083489021,0.040983823,1.799540596,0.848939064,4.889155735,2.632276065,5.614583949,2.632276065,
0,1024,0.083508078,0.040998133,2.117958696,0.972438472,5.08428621,2.686721,5.460969187,2.686721,
1,1024.8,0.083624293,0.041090691,2.403225725,1.505554944,5.379579462,3.260591594,6.293130295,3.260591594,
0,1024.8,0.083635449,0.041093231,2.923311927,1.469704342,5.530635893,3.11107966,6.263846916,3.11107966,
1,1026.9,0.083695813,0.041129065,2.68903787,1.262242953,5.06205036,3.253264969,6.007535443,3.253264969,
0,1028.7,0.08378321,0.041156579,2.429880274,1.163110444,5.49368612,3.027965088,5.591004307,3.027965088,
1,1030.4,0.08385993,0.041174628,1.991897161,0.960481449,5.159115296,3.195904298,5.731823184,3.195904298,
0,1033.6,0.083917463,0.041202589,2.813913437,1.458897467,4.611640006,2.886031773,5.637808098,2.886031773,
1,1035.3,0.083949984,0.041204153,2.90429467,1.388158122,5.114073153,2.837736183,5.673151179,2.837736183,
0,1035.6,0.083985,0.041213448,3.258223289,1.614234997,4.846690228,2.741480813,5.985440297,2.741480813,
1,1037.8,0.084031569,0.041259202,2.275941701,1.10236915,4.737054994,2.688689619,5.698786251,2.688689619,
0,1042.8,0.084079021,0.041297398,1.931504223,0.858756638,4.474518104,2.698591095,5.784130328,2.698591095,
1,1043.7,0.084088606,0.041306645,3.127674851,1.526733301,4.478493423,2.78887671,5.754443188,2.78887671,
0,1044.2,0.084117298,0.041317712,3.051469045,1.572681805,4.546369952,2.607319912,5.842963499,2.607319912,
1,1044.3,0.084208463,0.041363249,2.501395378,0.855966846,5.134761005,2.904903266,6.116897897,2.904903266,
0,1047,0.084215729,0.041363265,2.965729081,1.577898143,4.900443079,2.908266528,5.510958004,2.908266528,
1,1047.1,0.084216899,0.041363838,2.338534308,1.340719317,5.080256188,2.654902025,5.173964032,2.654902025,
0,1047.2,0.084413588,0.041504368,2.256969551,1.345032163,5.495977899,3.228597846,5.982443237,3.228597846,
1,1047.9,0.084430402,0.041515131,2.461359948,1.136562079,4.432361144,2.530270516,5.538630815,2.530270516,
0,1048.2,0.084539903,0.041517713,2.91509876,1.440692029,4.869514678,2.892185866,5.828563787,2.892185866,
1,1049,0.084647754,0.041624556,2.88391647,1.376180741,4.559993147,2.662871124,5.841040074,2.662871124,
0,1049.8,0.084669718,0.041641861,2.50436639,1.350123019,4.772003901,2.896130052,5.845787705,2.896130052,
1,1050.3,0.084763773,0.041676272,2.537317407,1.623330031,4.709135279,2.942799779,5.851915473,2.942799779,
0,1052.4,0.084772376,0.041678064,2.722451973,1.148432346,4.803661342,3.077860736,5.667943719,3.077860736,
1,1053,0.084799004,0.041703923,2.383904641,1.380570709,5.24530229,3.230508548,6.09827255,3.230508548,
0,1053,0.084881077,0.041716243,2.640621165,1.051960405,4.643154522,2.767517255,5.913104574,2.767517255,
1,1056.7,0.084919662,0.04173394,2.913129602,1.271209314,5.242428275,3.013811117,6.102803121,3.013811117,
0,1058.2,0.08492576,0.041734186,1.732371807,0.873329819,5.136581806,2.672860982,5.801353542,2.672860982,
1,1060.2,0.084970913,0.041746815,1.737369504,0.854714856,4.597231025,2.841164053,5.989585385,2.841164053,
0,1060.3,0.085050691,0.041783826,2.848530653,1.487797831,5.171538678,3.200472259,5.811364919,3.200472259,
1,1061.2,0.0850645,0.04179177,2.620455377,1.149567974,4.51223566,2.502861486,5.411369635,2.502861486,
0,1062,0.085120681,0.041829333,2.405173249,0.973756951,5.421744391,3.258714286,6.284115915,3.258714286,
1,1063.2,0.085234854,0.041920172,2.416327909,1.18943075,5.06387151,3.068657258,6.01490151,3.068657258,
0,1063.4,0.085250585,0.041929621,3.061575655,1.470814568,4.958234413,2.914202198,5.678332025,2.914202198,
1,1064.9,0.085269067,0.04194287,2.484055423,1.269378949,5.274941138,2.962902045,5.824256561,2.962902045,
0,1065,0.085310775,0.041955296,2.572290998,1.203907763,4.89009327,3.221523218,5.920943477,3.221523218,
1,1065.6,0.085328091,0.041965209,2.132973614,1.271392271,4.774043803,2.741964587,5.493479937,2.741964587,
0,1067,0.08540296,0.041999661,2.97706697,1.349365365,4.482889222,2.684864911,5.604498198,2.684864911,
1,1068.8,0.085434878,0.042018998,1.723214827,0.829485149,5.161847093,2.75840457,5.339097769,2.75840457,
0,1071.4,0.085477677,0.042056779,2.553725403,0.927930068,4.825931539,2.870973288,5.461158831,2.870973288,
1,1076.2,0.085487316,0.042065379,2.319293647,1.447948389,5.015993719,3.168657934,6.160450487,3.168657934,
0,1076.4,0.085547466,0.042099435,3.161429415,1.603956117,5.271756966,2.94793201,6.05282311,2.94793201,
1,1078.4,0.085643651,0.042126016,2.553970199,1.578251691,4.962351384,2.488472718,5.497171898,2.488472718,
0,1079,0.085679121,0.04213171,2.548202752,1.539383446,5.037926774,2.805327373,5.576402285,2.805327373,
1,1079.6,0.085734977,0.042132743,2.878053105,1.633175774,5.293663768,2.898592218,5.389386898,2.898592218,
0,1080.3,0.085765416,0.042162852,2.566962207,1.083183646,5.081194791,2.90399425,6.086840427,2.90399425,
1,1080.8,0.085827734,0.042172071,2.965518843,1.570304078,5.282338496,2.871831569,5.927687964,2.871831569,
0,1085.6,0.085884254,0.042190179,2.443221818,1.48944489,5.550630348,3.286759362,6.548805731,3.286759362,
1,1088,0.085917143,0.04219807,2.159325693,0.967917663,4.706522862,3.028554608,5.583724314,3.028554608,
0,1088.4,0.085948771,0.042222263,2.206967523,1.050386288,5.011171356,2.604961765,5.24586294,2.604961765,
1,1090,0.08598933,0.042239347,2.136813138,0.904358045,5.097444817,3.100741099,5.596702005,3.100741099,
0,1091.1,0.086005157,0.042244195,2.066698216,0.879596758,5.270114706,3.229113999,6.035178482,3.229113999,
1,1093.8,0.086107813,0.042269854,2.440541771,1.581786709,5.048934654,3.271016674,5.818245527,3.271016674,
0,1095.6,0.086167499,0.042294554,2.637987078,1.214984036,5.400763379,3.165250339,5.889695667,3.165250339,
1,1095.6,0.086203508,0.042308292,2.653212797,1.175354034,4.559505474,2.68904013,5.209452936,2.68904013,
0,1096.7,0.086328338,0.042403553,2.296835266,1.283754165,4.666022204,2.808905804,5.43321875,2.808905804,
1,1097.2,0.086395759,0.042419533,2.797031832,1.60131572,4.380486722,2.564202512,5.63857328,2.564202512,
0,1100.8,0.086444657,0.042453328,3.150806138,1.621365443,5.41969284,3.201014214,6.019966536,3.201014214,
1,1101.6,0.08649244,0.042484026,2.494002748,1.641085995,5.067356076,3.16508119,6.193145356,3.16508119,
0,1103.3,0.086633572,0.042623298,2.892136004,1.27262019,5.250202211,3.249321423,6.479586638,3.249321423,
1,1103.4,0.086674087,0.042635849,2.518595932,0.952460071,5.009750237,2.765364996,5.468908526,2.765364996,
0,1105,0.08672475,0.042652371,2.595652231,0.992671001,5.520126871,3.171104181,5.806559166,3.171104181,
1,1105.8,0.086764887,0.042687972,2.83983305,1.2608768,4.340686516,2.622514352,5.880133082,2.622514352,
0,1106.8,0.086791538,0.04269517,2.670430682,1.179244453,5.210667352,3.242118089,6.091956416,3.242118089,
1,1107,0.086828149,0.04269831,2.306571734,1.366739621,4.882073478,2.968384787,5.989941461,2.968384787,
0,1108.6,0.086843302,0.042712143,2.276932572,1.10981834,5.191646635,2.90207916,5.800226349,2.90207916,
1,1109.2,0.086908512,0.04277695,2.329126609,1.394255131,4.653295756,2.957276202,5.796921857,2.957276202,
0,1110,0.086921411,0.04278001,2.987735011,1.643597775,4.920201161,2.586246697,5.694545365,2.586246697,
1,1110.6,0.086968124,0.042822864,2.286943651,1.414473202,5.029658572,2.912469309,5.931882544,2.912469309,
0,1111.1,0.086972793,0.042825623,2.667948338,1.483025562,5.53803589,3.074309106,5.608582336,3.074309106,
1,1111.8,0.087001076,0.042827794,2.563151228,1.346014585,4.388508485,2.518132115,5.457470484,2.518132115,
0,1112.4,0.087062216,0.042882073,1.761692913,0.894226306,4.676696856,2.723406197,5.628183403,2.723406197,
1,1113.3,0.087095877,0.042902226,2.612909596,1.470019544,4.864133712,2.957196459,5.694203071,2.957196459,
0,1113.4,0.087100766,0.042904725,2.305992172,1.358776903,4.661562406,2.722642613,5.256068049,2.722642613,
1,1114.4,0.087160919,0.042960464,2.018066705,1.13502244,4.783011736,2.567617609,5.072568515,2.567617609,
0,1114.5,0.087173746,0.04296224,2.923199504,1.610549175,5.297747878,3.25943923,6.283088221,3.25943923,
1,1114.8,0.087175592,0.042963133,2.114872814,1.083092003,4.918230598,2.945184065,5.694722044,2.945184065,
0,1116,0.087210534,0.042977824,2.733717669,1.257975604,5.069007842,3.272386291,5.937399803,3.272386291,
1,1119.6,0.087226352,0.042988081,2.778759585,1.231387248,5.216206217,3.152816422,6.326903246,3.152816422,
0,1119.9,0.087231065,0.042990906,2.72260412,1.574673474,4.24981413,2.565714429,5.695376653,2.565714429,
1,1120,0.08742656,0.043101744,2.203739497,1.303154115,4.641842932,2.850315731,5.553745807,2.850315731,
0,1127.2,0.087455199,0.043105301,2.592995971,1.338454773,4.786992438,2.751542126,5.585505173,2.751542126,
1,1128.4,0.087500358,0.043117303,2.443395364,1.046980778,4.762565985,2.949003569,5.505371769,2.949003569,
0,1128.5,0.087524337,0.043133116,2.09448257,1.055318497,5.137476818,3.001652812,6.078893181,3.001652812,
1,1130,0.087585676,0.043179779,2.350431634,1.270623921,4.796929042,3.064873024,5.723756409,3.064873024,
0,1130.8,0.087649387,0.043222088,2.592840964,0.978712097,5.518266908,3.055336286,5.939410816,3.055336286,
1,1131.3,0.087690285,0.04325784,2.023654548,1.151775815,4.94410182,3.191239037,6.10405976,3.191239037,
0,1133.6,0.087740764,0.043270731,2.459050364,1.412698272,4.684565876,2.954238847,5.87074555,2.954238847,
1,1134.3,0.0877819,0.043307081,2.996353225,1.638067581,4.798204217,2.851846837,6.046101667,2.851846837,
0,1136.2,0.0878086,0.043315587,2.912163443,1.333971438,4.979567288,2.834810993,5.604615837,2.834810993,
1,1138.8,0.087845121,0.043332083,2.212368496,0.922790259,5.229664194,3.204767353,5.926200222,3.204767353,
0,1139.2,0.087860982,0.04334714,2.390266482,0.916924434,5.048865344,2.585501727,5.66061005,2.585501727,
1,1139.5,0.087906601,0.04336021,2.432622966,1.272128524,5.664661928,3.24095162,6.17291228,3.24095162,
0,1144.8,0.087912357,0.043362278,2.437791013,0.90160909,5.367217477,3.241466877,5.771844401,3.241466877,
1,1144.8,0.087952267,0.043379846,2.611160714,1.092360613,4.456910543,2.627446001,5.391853992,2.627446001,
0,1145.6,0.088084426,0.043508158,2.870205663,1.620922814,5.214135019,2.866647092,5.927879875,2.866647092,
1,1145.7,0.088106625,0.043524777,1.927363731,0.844335791,4.598547882,2.944816803,5.502352069,2.944816803,
0,1145.9,0.088149809,0.043566805,2.25169254,1.331819414,5.16547715,2.731135719,5.894006261,2.731135719,
1,1148.8,0.088180717,0.043592323,2.645117309,1.468568901,4.653323361,2.94668604,6.218111078,2.94668604,
0,1150,0.088238253,0.043599764,1.923724629,0.985022458,5.074629064,2.848658186,5.695235856,2.848658186,
1,1152.9,0.08826772,0.043611466,2.64328811,1.187234823,4.645876923,2.814166057,5.632050968,2.814166057,
0,1154.4,0.088365105,0.043648194,2.474738371,0.934800208,5.337625192,2.897266664,5.628291307,2.897266664,
1,1157.8,0.088381845,0.043650268,2.620333206,1.422900425,4.904165638,2.515578397,5.512850812,2.515578397,
0,1159.4,0.08842664,0.043676441,2.860015489,1.215597188,4.840671332,3.096896746,6.238161251,3.096896746,
1,1160.6,0.08845482,0.043680793,2.46584338,1.370924457,4.486998735,2.79689671,5.93231489,2.79689671,
0,1161,0.088587525,0.04372301,2.730660602,1.111422021,5.203992997,2.974879846,6.040536179,2.974879846,
1,1162.8,0.088610363,0.043731379,2.432457304,1.221232191,4.48964947,2.482664547,5.165115905,2.482664547,
0,1162.8,0.088646604,0.043767342,3.046925801,1.413832487,5.284002678,3.170840157,6.216256259,3.170840157,
1,1164,0.088668155,0.043772245,2.384213583,1.277648188,4.778242289,2.845304773,6.070635598,2.845304773,
0,1164.8,0.088676707,0.043779995,2.353276912,0.999080465,4.986448774,2.547808095,5.798409115,2.547808095,
1,1168.8,0.088730936,0.043782592,2.828431222,1.196326908,4.409200715,2.649747143,5.605927424,2.649747143,
0,1169,0.088761479,0.043795869,2.232867432,1.260731298,4.782874186,2.730588489,5.641505623,2.730588489,
1,1171.9,0.088832939,0.043834148,2.280831208,0.82504717,5.415097149,3.284690573,6.266626551,3.284690573,
0,1173.6,0.088954536,0.043866681,2.495451144,1.048241197,4.982418126,2.79338545,5.56368596,2.79338545,
1,1173.9,0.088983465,0.043866754,2.348833664,1.06447713,5.022859294,3.159810623,6.247794696,3.159810623,
0,1175.5,0.08898939,0.043871045,2.115232395,1.275213154,5.325921498,3.141720349,6.00994651,3.141720349,
1,1177.2,0.089031052,0.043881634,2.104487833,1.251042008,5.414929206,3.160660674,6.406462496,3.160660674,
0,1177.5,0.089151718,0.043951127,2.187975671,1.21010123,5.705360117,3.262461445,6.290842275,3.262461445,
1,1178.8,0.089168452,0.04396606,2.278244375,1.207729664,4.671258614,2.515000531,5.806183946,2.515000531,
0,1179.9,0.089186497,0.043980859,2.454493653,0.953982659,5.445645216,3.129218018,5.817680459,3.129218018,
1,1180.2,0.089231213,0.04399465,2.394162355,1.025501344,4.712182218,2.956875179,5.597749229,2.956875179,
0,1181.4,0.089325593,0.044028471,2.093836854,0.980569018,4.984553397,3.197698414,5.745560754,3.197698414,
